DATE,TEMP_MAX,TEMP_MIN,HUMIDITY,WIND_SPEED,PRECIPITATION,TEMP_MEAN
2023-04-01,39.4901424590337,27.937289981065778,44.29107501938888,8.030699183058761,0.6729383148411174,33.71371622004974
2023-04-02,37.58520709648645,24.595893812245293,59.824724152431855,5.055474046856148,4.059005076340459,31.09055045436587
2023-04-03,39.94306561430208,25.344675706804463,52.76537214674149,9.386310422789812,0.5061641354637068,32.64387066055327
2023-04-04,42.569089569224076,25.215783693735684,62.14000494092092,8.59717908672041,6.605740212503822,33.89243663147988
2023-04-05,37.29753987582999,23.072970103735763,59.73237624573545,6.199349368523616,0.024457888717938615,30.185254989782877
2023-04-06,37.297589129152456,26.59224055412915,54.271710873431275,8.209406254970057,7.0050538457589635,31.944914841640802
2023-04-07,42.737638446522176,26.52211054435978,46.532062819315954,6.84405920941472,0.08823799723700379,34.62987449544098
2023-04-08,40.302304187458724,26.01022691328492,39.851527753141355,8.340552035753744,4.435442458320018,33.15626555037182
2023-04-09,36.591576842195146,25.530825733249706,50.53485047932979,9.98639202356314,1.5002865006987807,31.061201287722426
2023-04-10,39.627680130757895,23.169258515899173,63.56398794323472,12.758050448436055,9.913657215852066,31.398469323328534
2023-04-11,36.60974692156261,25.15870935446928,57.14093744130204,4.286553503519453,0.15332275190890987,30.884228138015946
2023-04-12,36.60281073928923,25.314570966946462,42.542612212880115,14.3991001239688,1.6142193274666976,30.958690853117847
2023-04-13,38.7258868146981,24.39544546155676,56.73180925851182,2.1437366014324946,6.96715044251201,31.56066613812743
2023-04-14,32.260159266026605,25.67742857666798,58.85317379728837,7.54464471489325,1.480887866362088,28.96879392134729
2023-04-15,32.8252465024609,26.80810171362908,46.16142563798867,9.76495161945373,1.9852565807623748,29.81667410804499
2023-04-16,36.31313741227708,29.77237180242106,56.53725105945528,8.842975603205097,2.3798024762335483,33.04275460734907
2023-04-17,34.96150663899673,26.349155625663677,55.58208718446,6.131901440538218,1.2122555113539017,30.655331132330204
2023-04-18,38.942741997785824,26.51510078144553,43.57029702169377,7.375633248928175,1.9753483460160441,32.72892138961568
2023-04-19,35.275927773436365,25.851108168467665,58.577873603482836,6.520997196023502,1.7556517236115112,30.563517970952013
2023-04-20,33.76308889599412,22.162457569401916,60.60784526368234,6.231905729167366,4.628465538965295,27.96277323269802
2023-04-21,42.39694630676466,25.946972249101567,65.83051243175277,10.548806291063073,0.09302292348696195,34.17195927793311
2023-04-22,37.32267109854039,26.120460419882054,65.53802052034902,9.071046457895141,0.6596854517975169,31.721565759211224
2023-04-23,38.202584614063774,30.0,41.22330632042909,5.921271214218038,6.007992011721862,34.56453441951717
2023-04-24,33.72575544135963,25.615278070437753,45.62174960084877,10.698799626299753,4.419351656906972,29.670516755898692
2023-04-25,36.36685182642445,26.603094684667226,60.1503526720866,8.921898562629828,1.21635052391924,31.48497325554584
2023-04-26,38.332767769129596,25.930576460589513,60.13785950912209,10.43858635651688,1.9358660574779545,32.131672114859555
2023-04-27,34.54701926773309,23.662643924760935,60.150476863060476,9.888886525770836,0.6497468397902603,29.104831596247013
2023-04-28,39.12709405503701,28.285645629030043,80.0,5.513014967233783,0.416808322872129,33.706369842033524
2023-04-29,36.198083930243584,27.503866065373547,60.70890510693167,6.319456879409091,1.2461171976081975,31.850974997808564
2023-04-30,37.12491875062017,27.582063894086094,66.35565640180599,10.241880815369786,0.8719070692334667,32.35349132235313
2023-05-01,36.19488016331181,24.18122509041052,64.54001763493203,9.831110796300395,1.752487412013286,30.188052626861165
2023-05-02,43.55683455352681,28.805588621872197,61.51391251305798,7.937295218107556,0.16184456886636958,36.18121158769951
2023-05-03,37.959508325786196,23.19629787441544,51.84730755359654,8.351982149926346,7.329920245045135,30.57790310010082
2023-05-04,34.826867213132296,27.17371418760054,62.589692204932675,11.832994687365275,8.567731151105077,31.00029070036642
2023-05-05,40.46763473630957,30.0,47.27174785462428,6.22528583349251,2.3957277638255787,35.42427299396476
2023-05-06,34.33746905008693,24.01892734973862,52.63181393259991,9.641292143510114,1.5361568688241798,29.178198199912778
2023-05-07,38.626590785014265,24.867404540794457,50.14636452170897,7.393422042698318,0.74075860310872,31.746997662904363
2023-05-08,32.120989628360675,26.199302730175283,55.81874139386323,7.346956390318339,3.3618143349759935,29.16014617926798
2023-05-09,34.01544185330471,24.9930486917676,78.14658566673509,11.296330555961571,2.3086591672976313,29.504245272536153
2023-05-10,38.59058370760737,22.898673137867736,36.32734807408252,10.476249046964089,0.35494730820097675,30.744628422737556
2023-05-11,40.21539973998623,26.137125949612056,61.86260190374514,10.440528908001916,4.836602183998255,33.17626284479914
2023-05-12,38.51410484356991,23.87539257254779,38.87284128810349,11.916436421462986,3.4579890227345427,31.19474870805885
2023-05-13,37.65305515283528,26.94718486127036,50.280681342105666,8.063011524898277,5.983477050066872,32.30012000705282
2023-05-14,37.096688913232136,24.161151531532393,65.88950596967366,10.045858913884892,2.5872080083922686,30.628920222382263
2023-05-15,33.56443402889772,29.09986881003508,55.64280019095463,7.069199730219632,1.9008080391827455,31.3321514194664
2023-05-16,35.84046737481587,24.433493415327526,44.22255222070694,8.972499057465326,1.0834050131862267,30.1369803950717
2023-05-17,36.61808368712064,25.35587696758865,47.84696290740032,7.609570836896946,5.398036723094236,30.986980327354644
2023-05-18,41.171366678656746,27.62703443473934,61.79597748934676,8.290987894978155,4.02078476009384,34.39920055669804
2023-05-19,39.03085486870538,23.53827136713209,47.69633368282864,9.78547107631074,0.09254587730624557,31.284563117918736
2023-05-20,32.7108795339118,26.454919869208258,57.16458589581975,5.545337950299583,0.05344163373302273,29.58289970156003
2023-05-21,38.97225190818438,28.614285508564855,55.45571839903814,14.27716182705638,0.9446955231665257,33.79326870837462
2023-05-22,36.84475315875105,22.785033530877545,48.483996523941826,4.981947855500894,3.3272954459921724,29.814893344814294
2023-05-23,35.96923399908212,26.36926771706461,76.43944089325325,4.357434161636803,8.728550936440335,31.169250858073365
2023-05-24,39.835028866522606,26.519765588496846,61.33919022318011,11.474332620500203,0.32601901986895937,33.17739722750973
2023-05-25,41.092998567487854,27.56364574355462,34.74857413342393,10.374988081888809,1.8034482604314714,34.328322155521235
2023-05-26,40.79384035734859,23.526098578243836,56.86454314769428,9.872359451156466,0.9589473995161922,32.159969467796216
2023-05-27,35.482347430332084,23.359086773831446,48.38213535231612,9.88503652779284,7.007417108751925,29.420717102081767
2023-05-28,37.072362872446355,27.043883131233795,63.52433334796224,7.963259681459256,3.6918264148672693,32.05812300184007
